topologyId,fmap1CoordinatesX,fmap1CoordinatesY,fmap2CoordinatesX,fmap2CoordinatesY,fmap3CoordinatesX,fmap3CoordinatesY,meanTxBitrateMbps,meanRxBitrateMbps,meanDelayMs,meanJitterMs,meanPdr,Scenario
8.0,105.0,75.0,255.0,105.0,285.0,195.0,8.697702,5.001427,905.7,2.1,0.6077967,3
9.0,45.0,75.0,105.0,75.0,285.0,225.0,8.697702,5.120658000000001,869.0,2.7,0.6183069999999999,3
3.0,15.0,75.0,255.0,225.0,285.0,255.0,8.697702,4.146995555555556,1275.1,3.3,0.5091148000000001,3
0.0,195.0,135.0,225.0,195.0,75.0,255.0,8.697702,4.772917,803.2,2.4,0.6218096,3
1.0,165.0,75.0,135.0,135.0,45.0,195.0,8.697702,4.501334999999999,721.6,1.9,0.6043022,3
2.0,135.0,105.0,105.0,225.0,165.0,255.0,8.697702,4.324294,893.5,2.1,0.5930993000000001,3
3.0,45.0,195.0,15.0,255.0,45.0,285.0,8.697702,3.5523450000000003,1709.4,4.9,0.430839,3
4.0,165.0,105.0,75.0,225.0,225.0,225.0,8.697702,5.050818,674.0,1.5,0.6586680000000001,3
5.0,105.0,75.0,255.0,135.0,135.0,195.0,8.697702,4.780253,720.2,1.7,0.628773,3
6.0,285.0,15.0,15.0,105.0,75.0,135.0,8.697702,4.430106,1119.9,3.1,0.5676435000000001,3
7.0,285.0,15.0,105.0,45.0,15.0,135.0,8.697702,5.053438,929.7,2.4,0.6277264999999999,3
8.0,15.0,45.0,105.0,105.0,285.0,105.0,8.697702,4.535003000000001,1073.7,2.4,0.5646298,3
9.0,75.0,135.0,135.0,195.0,105.0,285.0,8.697702,4.565761,833.1,2.0,0.5975572,3
4.0,255.0,15.0,195.0,105.0,45.0,225.0,8.697702,4.676096,875.7,2.1,0.5978048,3
0.0,105.0,15.0,135.0,75.0,135.0,105.0,8.697702,3.862026666666667,1372.5,4.1,0.4979389,3
1.0,105.0,15.0,45.0,45.0,195.0,45.0,8.697702,4.182832,1392.4,3.4,0.5094677,3
2.0,195.0,15.0,255.0,195.0,105.0,255.0,8.697702,5.195822,650.0,1.6,0.6633871000000001,3
3.0,15.0,105.0,45.0,105.0,195.0,225.0,8.697702,4.431354000000001,987.6,2.9,0.5614809999999999,3
4.0,135.0,15.0,165.0,15.0,45.0,165.0,8.697702,4.471976,1243.0,3.1,0.5463406,3
5.0,75.0,45.0,225.0,225.0,285.0,285.0,8.697702,4.111172000000001,1322.2,3.0,0.5405402,3
6.0,45.0,15.0,135.0,105.0,15.0,135.0,8.697702,4.3689729999999996,1068.3,2.7,0.5624217,3
7.0,195.0,15.0,45.0,135.0,255.0,285.0,8.697702,5.457371,689.0,2.0,0.6792979,3
8.0,135.0,45.0,165.0,255.0,255.0,255.0,8.697702,5.280328,898.8,2.0,0.669359,3
9.0,105.0,15.0,225.0,105.0,135.0,195.0,8.697702,4.667752,719.0,1.8,0.6106361999999999,3
5.0,165.0,195.0,255.0,225.0,225.0,255.0,8.697702,3.7101480000000002,1342.2,3.4,0.48844970000000004,3
0.0,195.0,75.0,15.0,195.0,75.0,225.0,8.697702,4.771924,841.2,2.4,0.6065009,3
1.0,75.0,105.0,225.0,135.0,195.0,285.0,8.697702,5.045652,671.4,1.6,0.6477285,3
2.0,225.0,165.0,255.0,165.0,135.0,195.0,8.697702,4.022895999999999,1048.9,2.6,0.5423094999999999,3
3.0,195.0,75.0,195.0,165.0,15.0,195.0,8.697702,4.671304,766.9,2.0,0.6057183,3
4.0,105.0,15.0,255.0,195.0,225.0,255.0,8.697702,4.9139859999999995,907.4,2.5,0.6252922000000001,3
5.0,165.0,225.0,255.0,255.0,135.0,285.0,8.697702,4.5196112500000005,1003.6,2.4,0.5759795999999999,3
6.0,225.0,225.0,255.0,225.0,225.0,255.0,8.697702,4.121150999999999,1150.0,3.3,0.5201471,3
7.0,165.0,15.0,165.0,135.0,195.0,165.0,8.697702,4.300327,798.1,1.9,0.5819419,3
8.0,225.0,15.0,165.0,75.0,225.0,255.0,8.697702,4.940356000000001,780.2,2.2,0.6403011999999999,3
9.0,45.0,45.0,255.0,105.0,225.0,195.0,8.697702,5.186801999999999,820.3,2.1,0.6552712999999999,3
6.0,285.0,195.0,285.0,225.0,15.0,255.0,8.697702,4.651926,1101.7,2.9,0.5662415000000001,3
0.0,45.0,255.0,195.0,255.0,45.0,285.0,8.697702,4.415257,1291.3,3.8,0.5431412000000001,3
1.0,285.0,75.0,135.0,135.0,255.0,195.0,8.697702,4.6086339999999995,900.8,2.1,0.6128123000000001,3
2.0,195.0,15.0,285.0,105.0,165.0,225.0,8.697702,4.703790000000001,917.3,2.0,0.6179832999999999,3
3.0,75.0,135.0,195.0,285.0,255.0,285.0,8.697702,4.505076,1101.8,3.6,0.5900397,3
4.0,105.0,45.0,195.0,75.0,195.0,165.0,8.697702,4.503335999999999,804.0,2.0,0.5919438,3
5.0,165.0,135.0,75.0,165.0,105.0,165.0,8.697702,3.8728755555555554,955.1,2.0,0.5551242999999999,3
6.0,135.0,105.0,195.0,135.0,105.0,285.0,8.697702,4.520322,698.7,1.3,0.5938783,3
7.0,165.0,45.0,75.0,165.0,225.0,255.0,8.697702,5.345957,699.0,2.0,0.6859091,3
8.0,15.0,15.0,285.0,15.0,15.0,195.0,8.697702,5.0095366666666665,797.1,2.0,0.6365483,3
9.0,255.0,45.0,195.0,75.0,165.0,105.0,8.697702,3.998153,1197.7,3.1,0.5293340000000001,3
7.0,255.0,105.0,225.0,135.0,45.0,285.0,8.697702,4.749567000000001,862.8,2.3,0.6016689999999999,3
0.0,195.0,165.0,105.0,195.0,135.0,255.0,8.697702,4.233454444444444,881.8,2.1,0.5809697999999999,3
1.0,285.0,75.0,105.0,135.0,15.0,255.0,8.697702,5.1492309999999994,783.2,2.0,0.6249543999999999,3
2.0,285.0,45.0,15.0,165.0,45.0,195.0,8.697702,4.879646,904.8,2.2,0.6114653999999999,3
3.0,15.0,45.0,105.0,225.0,225.0,225.0,8.697702,5.181421,789.4,2.2,0.6425641000000001,3
4.0,15.0,135.0,15.0,165.0,165.0,195.0,8.697702,4.086338,1140.1,2.9,0.5397186999999999,3
5.0,165.0,15.0,165.0,75.0,255.0,75.0,8.697702,4.454379,1083.8,3.0,0.5807303,3
6.0,225.0,45.0,195.0,105.0,165.0,285.0,8.697702,4.973066999999999,823.1,2.0,0.6326514999999999,3
7.0,105.0,135.0,165.0,135.0,165.0,285.0,8.697702,4.3401555555555555,778.8,2.0,0.5878759,3
8.0,255.0,105.0,225.0,165.0,165.0,255.0,8.697702,4.508163333333333,942.6,2.1,0.5910186999999999,3
9.0,285.0,45.0,255.0,135.0,195.0,195.0,8.697702,4.325588999999999,1110.2,2.6,0.5553175,3
8.0,195.0,255.0,225.0,285.0,255.0,285.0,8.697702,3.0636289999999997,2189.7,7.0,0.3681054,3
0.0,15.0,105.0,45.0,195.0,285.0,285.0,8.697702,4.970013333333333,774.0,1.9,0.6278081,3
1.0,255.0,45.0,255.0,105.0,255.0,195.0,8.697702,4.551918888888888,973.9,2.3,0.5799244,3
2.0,15.0,165.0,285.0,225.0,195.0,255.0,8.697702,5.078562222222222,968.0,2.4,0.6054322,3
3.0,165.0,105.0,165.0,135.0,15.0,225.0,8.697702,4.391907,800.0,1.9,0.5866260999999999,3
4.0,225.0,15.0,45.0,45.0,255.0,225.0,8.697702,5.6635539999999995,901.3,2.4,0.6859203,3
5.0,75.0,75.0,225.0,195.0,45.0,285.0,8.697702,5.335109999999999,823.9,2.1,0.6542085,3
6.0,75.0,15.0,165.0,45.0,15.0,225.0,8.697702,4.999709,1023.3,2.3,0.6151025999999999,3
7.0,75.0,15.0,165.0,75.0,15.0,135.0,8.697702,4.568180000000001,1141.4,3.5,0.5762647000000001,3
8.0,135.0,45.0,165.0,255.0,225.0,285.0,8.697702,4.990786,959.5,2.1,0.6471896,3
9.0,165.0,45.0,135.0,165.0,75.0,255.0,8.697702,4.8842170000000005,741.3,2.0,0.6411426000000001,3
9.0,135.0,135.0,195.0,195.0,135.0,285.0,8.697702,4.362509999999999,1034.4,2.0,0.579617,3
0.0,255.0,75.0,135.0,165.0,255.0,225.0,8.697702,5.111986,846.3,2.3,0.6608506000000001,3
1.0,255.0,165.0,255.0,225.0,15.0,255.0,8.697702,4.997980999999999,1113.9,2.9,0.6095041999999999,3
2.0,45.0,15.0,135.0,45.0,195.0,255.0,8.697702,5.215381,781.2,2.0,0.6465881,3
3.0,105.0,75.0,195.0,105.0,105.0,195.0,8.697702,4.382358999999999,741.6,1.8,0.587288,3
4.0,135.0,45.0,165.0,45.0,135.0,285.0,8.697702,4.832758888888889,955.9,2.3,0.5927943,3
5.0,45.0,135.0,45.0,165.0,135.0,255.0,8.697702,4.5682920000000005,1084.3,2.8,0.5866299999999999,3
6.0,45.0,15.0,255.0,75.0,135.0,195.0,8.697702,5.085025,743.5,1.9,0.6465425,3
7.0,15.0,165.0,225.0,255.0,75.0,285.0,8.697702,5.022327000000001,1066.1,2.7,0.6008302,3
8.0,75.0,195.0,195.0,225.0,255.0,285.0,8.697702,3.8764611111111114,1162.3,3.2,0.5116099999999999,3
9.0,105.0,105.0,45.0,165.0,165.0,285.0,8.697702,4.9322360000000005,804.4,2.1,0.6256655,3
1.0,45.0,105.0,225.0,165.0,105.0,285.0,8.694592,4.819188888888889,873.8,2.0,0.6064189,4
0.0,15.0,15.0,195.0,15.0,105.0,135.0,8.694592,2.16755,1905.7,4.5,0.3695713,4
0.0,105.0,135.0,45.0,225.0,105.0,285.0,8.694592,4.867973,1043.0,2.7,0.5893778,4
1.0,15.0,15.0,45.0,135.0,225.0,225.0,8.694592,4.413455999999999,1485.5,4.1,0.49927540000000004,4
2.0,45.0,105.0,105.0,135.0,105.0,225.0,8.694592,3.7490555555555556,1394.2,4.0,0.5276541,4
3.0,15.0,75.0,285.0,225.0,255.0,255.0,8.694592,3.0156979999999995,1564.2,4.2,0.4502863,4
4.0,165.0,195.0,285.0,225.0,285.0,285.0,8.694592,8.9704075,2354.5,13.1,0.29450339999999997,4
5.0,75.0,105.0,75.0,135.0,15.0,165.0,8.694592,2.348516,1668.8,5.4,0.39170230000000006,4
6.0,225.0,45.0,255.0,105.0,15.0,255.0,8.694592,3.371439,977.4,2.1,0.4845324,4
7.0,45.0,45.0,105.0,195.0,105.0,285.0,8.694592,5.513196,1164.4,3.5,0.613306,4
8.0,255.0,15.0,105.0,165.0,45.0,255.0,8.694592,3.791984444444444,1755.1,6.0,0.4613119,4
9.0,165.0,75.0,45.0,285.0,75.0,285.0,8.694592,3.3118080000000005,1291.8,3.4,0.4780831000000001,4
1.0,135.0,105.0,195.0,135.0,285.0,225.0,8.694592,3.826959,1250.4,2.9,0.5206388,4
0.0,255.0,105.0,105.0,195.0,75.0,285.0,8.694592,3.910174,1697.0,4.9,0.4713228,4
1.0,15.0,15.0,15.0,45.0,195.0,75.0,8.694592,1.62381,2147.0,7.0,0.31132860000000007,4
2.0,195.0,75.0,165.0,135.0,225.0,255.0,8.694592,4.673796999999999,828.0,2.0,0.6194375999999999,4
3.0,255.0,15.0,165.0,165.0,165.0,255.0,8.694592,5.670436,925.0,2.1,0.6812435,4
4.0,45.0,105.0,45.0,195.0,225.0,225.0,8.694592,5.000917000000001,1127.3,4.0,0.6172313,4
5.0,195.0,165.0,225.0,195.0,225.0,255.0,8.694592,4.895614,1367.5,3.7,0.5430188999999999,4
6.0,285.0,45.0,135.0,75.0,135.0,285.0,8.694592,3.353775555555556,1422.1,4.1,0.4809799,4
7.0,195.0,105.0,165.0,135.0,285.0,255.0,8.694592,2.853702222222222,1629.3,3.8,0.4139403,4
8.0,135.0,75.0,135.0,135.0,45.0,195.0,8.694592,4.516762,878.0,1.9,0.6030306000000001,4
9.0,135.0,15.0,165.0,165.0,165.0,195.0,8.694592,3.683287777777778,1362.0,3.5,0.5286339999999999,4
2.0,165.0,75.0,165.0,165.0,285.0,195.0,8.694592,3.2757239999999994,1537.3,4.6,0.4840758,4
0.0,285.0,45.0,255.0,75.0,225.0,225.0,8.694592,3.1497540000000006,1713.7,4.3,0.47597970000000006,4
1.0,225.0,45.0,135.0,75.0,45.0,105.0,8.694592,2.6671444444444443,1395.9,3.4,0.4321117,4
2.0,165.0,165.0,195.0,165.0,195.0,255.0,8.694592,6.008624999999999,781.2,2.1,0.7037755,4
3.0,105.0,105.0,75.0,165.0,195.0,165.0,8.694592,5.050332,861.0,1.8,0.6268745000000001,4
4.0,135.0,225.0,195.0,225.0,15.0,285.0,8.694592,4.974268,1332.9,5.0,0.524487,4
5.0,225.0,75.0,195.0,255.0,285.0,255.0,8.694592,3.6099200000000002,1454.7,27.3,0.5150217,4
6.0,135.0,75.0,105.0,225.0,15.0,255.0,8.694592,3.7806075,1379.1,3.9,0.5301543000000001,4
7.0,75.0,105.0,165.0,195.0,225.0,195.0,8.694592,3.656827,1367.5,3.2,0.5266158,4
8.0,105.0,15.0,195.0,135.0,135.0,225.0,8.694592,4.337045999999999,987.2,2.2,0.5954485,4
9.0,135.0,105.0,255.0,165.0,225.0,225.0,8.694592,4.07152,1221.7,3.2,0.5432196,4
3.0,105.0,75.0,105.0,135.0,195.0,195.0,8.694592,4.854679999999999,1040.3,2.4,0.6307846,4
0.0,285.0,15.0,75.0,105.0,45.0,255.0,8.694592,3.354654,1265.1,3.1,0.4877489,4
1.0,165.0,165.0,285.0,195.0,195.0,255.0,8.694592,5.288512,1281.3,3.9,0.6014720999999998,4
2.0,255.0,135.0,225.0,165.0,45.0,255.0,8.694592,4.203085555555556,1184.3,3.1,0.5115770000000001,4
3.0,105.0,225.0,105.0,285.0,135.0,285.0,8.694592,5.0445139999999995,1708.9,7.3,0.5049108,4
4.0,45.0,15.0,75.0,75.0,255.0,255.0,8.694592,3.0341009999999997,1371.2,3.2,0.445531,4
5.0,75.0,45.0,165.0,165.0,105.0,195.0,8.694592,5.4026879999999995,883.8,2.0,0.6565373999999999,4
6.0,105.0,15.0,45.0,105.0,225.0,285.0,8.694592,3.71668,1091.9,2.6,0.5209563,4
7.0,255.0,45.0,135.0,75.0,15.0,255.0,8.694592,2.847664,1205.9,3.0,0.44912640000000004,4
8.0,285.0,15.0,195.0,45.0,285.0,225.0,8.694592,2.4961699999999998,1458.3,3.5,0.40488100000000005,4
9.0,105.0,75.0,135.0,135.0,105.0,285.0,8.694592,4.738119,848.0,2.1,0.6300030999999999,4
4.0,165.0,15.0,225.0,135.0,15.0,165.0,8.694592,3.8935088888888894,1067.8,2.7,0.4978357,4
0.0,195.0,105.0,75.0,225.0,285.0,255.0,8.694592,5.266437999999999,771.9,1.9,0.6771626000000001,4
1.0,45.0,45.0,285.0,135.0,165.0,255.0,8.694592,3.641308,1449.4,3.4,0.527293,4
2.0,255.0,15.0,285.0,75.0,225.0,105.0,8.694592,1.7786233333333332,2321.6,6.2,0.2627719,4
3.0,75.0,165.0,285.0,165.0,45.0,285.0,8.694592,4.687814,990.8,3.0,0.5584483,4
4.0,75.0,135.0,225.0,255.0,225.0,285.0,8.694592,4.145008,1370.6,3.4,0.5224461,4
5.0,195.0,105.0,105.0,225.0,45.0,285.0,8.694592,5.674789,1248.2,3.1,0.5802939,4
6.0,75.0,45.0,165.0,45.0,285.0,195.0,8.694592,3.1347810000000003,1241.8,3.1,0.4591214,4
7.0,225.0,75.0,15.0,195.0,225.0,195.0,8.694592,4.570825,912.7,2.0,0.610034,4
8.0,75.0,75.0,255.0,165.0,165.0,195.0,8.694592,3.4125209999999995,1629.8,4.1,0.4717257,4
9.0,195.0,75.0,225.0,225.0,285.0,285.0,8.694592,3.194223333333333,1576.1,4.5,0.4780675,4
5.0,45.0,165.0,75.0,195.0,15.0,255.0,8.694592,2.629676,2060.2,6.6,0.35288630000000004,4
0.0,75.0,105.0,285.0,105.0,135.0,255.0,8.694592,3.6571020000000005,1370.9,36.5,0.5288383999999999,4
1.0,285.0,195.0,15.0,225.0,225.0,225.0,8.694592,4.124267999999999,1529.3,4.0,0.4914179000000001,4
2.0,165.0,135.0,135.0,165.0,225.0,165.0,8.694592,5.024991999999999,891.4,2.1,0.6520563,4
3.0,285.0,135.0,255.0,225.0,135.0,285.0,8.694592,5.262536,779.3,2.0,0.670153,4
4.0,255.0,15.0,285.0,165.0,225.0,255.0,8.694592,3.084894,1635.2,4.9,0.45944609999999997,4
5.0,285.0,135.0,135.0,225.0,255.0,225.0,8.694592,3.3187499999999996,1682.3,5.1,0.40860260000000004,4
6.0,285.0,15.0,165.0,225.0,195.0,225.0,8.694592,5.017604,1408.1,7.9,0.5449952999999998,4
7.0,15.0,15.0,135.0,105.0,75.0,165.0,8.694592,3.5901199999999998,1188.4,3.3,0.5068986,4
8.0,45.0,105.0,135.0,165.0,255.0,285.0,8.694592,3.326357777777778,1820.3,5.6,0.4284604000000001,4
9.0,15.0,45.0,135.0,135.0,225.0,285.0,8.694592,4.215877000000001,1038.0,2.1,0.5514629999999999,4
6.0,135.0,45.0,135.0,225.0,195.0,225.0,8.694592,5.710076,537.3,1.0,0.7275655999999999,4
0.0,165.0,75.0,105.0,195.0,195.0,225.0,8.694592,6.692489,391.8,1.0,0.8183038,4
1.0,165.0,105.0,225.0,135.0,15.0,285.0,8.694592,4.2762970000000005,779.7,2.0,0.5658479,4
2.0,75.0,165.0,195.0,195.0,75.0,225.0,8.694592,6.550426,909.7,3.7,0.6943592000000001,4
3.0,105.0,15.0,285.0,105.0,135.0,255.0,8.694592,3.65159,1377.5,36.5,0.5286466000000001,4
4.0,45.0,105.0,75.0,225.0,285.0,285.0,8.694592,4.293841,1214.4,3.4,0.5800667,4
5.0,15.0,15.0,195.0,15.0,285.0,105.0,8.694592,2.46226375,1393.1,3.9,0.41278709999999996,4
6.0,15.0,45.0,45.0,45.0,105.0,255.0,8.694592,3.5291344444444444,1516.0,4.4,0.50755,4
7.0,135.0,75.0,75.0,195.0,75.0,255.0,8.694592,4.94868,898.2,2.3,0.6452797,4
8.0,135.0,15.0,165.0,105.0,165.0,225.0,8.694592,3.635667,1275.7,2.6,0.5300002,4
9.0,135.0,75.0,105.0,135.0,195.0,285.0,8.694592,5.088285000000001,739.7,1.3,0.6593120000000001,4
7.0,135.0,75.0,105.0,225.0,285.0,255.0,8.694592,4.395836999999999,1181.7,3.2,0.5950911000000001,4
0.0,75.0,15.0,45.0,105.0,285.0,285.0,8.694592,2.8618770000000002,1164.5,2.6,0.4301335,4
1.0,45.0,255.0,255.0,255.0,285.0,255.0,8.694592,4.30926,1579.1,5.6,0.41531320000000005,4
2.0,75.0,15.0,105.0,105.0,195.0,285.0,8.694592,3.992933,1141.1,3.1,0.5506445,4
3.0,75.0,45.0,15.0,105.0,135.0,105.0,8.694592,1.69702,2043.6,6.0,0.31069749999999996,4
4.0,255.0,75.0,105.0,165.0,285.0,225.0,8.694592,3.867322,1667.6,3.9,0.46727490000000005,4
5.0,225.0,15.0,285.0,45.0,195.0,105.0,8.694592,1.6163,2142.7,5.4,0.29965650000000005,4
6.0,75.0,105.0,255.0,135.0,75.0,285.0,8.694592,4.835425,736.3,1.9,0.6275025999999999,4
7.0,105.0,135.0,105.0,165.0,75.0,255.0,8.694592,5.299211111111112,720.4,1.9,0.679077,4
8.0,225.0,45.0,255.0,105.0,135.0,195.0,8.694592,3.5118810000000003,1575.6,3.8,0.4706461,4
9.0,165.0,45.0,45.0,165.0,135.0,285.0,8.694592,3.902688,1306.1,3.0,0.5473724,4
8.0,195.0,15.0,15.0,165.0,255.0,195.0,8.694592,3.751106,1073.0,2.4,0.5289969,4
0.0,15.0,15.0,135.0,75.0,225.0,75.0,8.694592,2.6196689999999996,1453.6,3.7,0.4244505,4
1.0,135.0,135.0,195.0,165.0,135.0,285.0,8.694592,6.583,527.3,1.0,0.7803028999999999,4
2.0,135.0,75.0,255.0,165.0,135.0,225.0,8.694592,4.344023999999999,979.2,2.2,0.5963474,4
3.0,225.0,165.0,195.0,195.0,105.0,255.0,8.694592,6.469967,453.3,1.0,0.7925047000000001,4
4.0,105.0,45.0,225.0,105.0,285.0,195.0,8.694592,3.6697144444444447,954.7,7.3,0.5161738,4
5.0,135.0,105.0,75.0,135.0,195.0,195.0,8.694592,4.867058888888889,1040.7,2.4,0.6415005,4
6.0,45.0,45.0,255.0,75.0,45.0,105.0,8.694592,2.648138,1333.1,3.3,0.4087147,4
7.0,75.0,105.0,15.0,195.0,135.0,225.0,8.694592,3.6792880000000006,1164.7,2.7,0.5317594999999999,4
8.0,255.0,15.0,135.0,135.0,255.0,225.0,8.694592,4.102446666666667,1159.6,3.8,0.5425519,4
9.0,135.0,135.0,195.0,165.0,45.0,285.0,8.694592,5.7216070000000006,834.6,2.0,0.6855118,4
9.0,105.0,15.0,105.0,165.0,45.0,225.0,8.694592,3.392557,1620.5,5.6,0.453629,4
0.0,15.0,15.0,225.0,75.0,75.0,195.0,8.694592,3.0881239999999996,1522.4,3.7,0.46386380000000005,4
1.0,45.0,15.0,225.0,135.0,285.0,165.0,8.694592,1.8346066666666667,2138.4,5.4,0.29394729999999997,4
2.0,255.0,255.0,285.0,255.0,105.0,285.0,8.694592,4.090707999999999,1547.8,4.9,0.45330639999999994,4
3.0,105.0,165.0,165.0,225.0,45.0,255.0,8.694592,5.897937,820.6,2.1,0.6792703999999999,4
4.0,75.0,45.0,15.0,225.0,135.0,285.0,8.694592,3.89295,1322.3,3.1,0.5467056,4
5.0,135.0,165.0,255.0,225.0,225.0,255.0,8.694592,4.4081762499999995,1549.0,4.6,0.4954915000000001,4
6.0,135.0,15.0,285.0,45.0,255.0,225.0,8.694592,2.6195990000000005,1669.6,4.4,0.4188306,4
7.0,255.0,165.0,45.0,225.0,75.0,225.0,8.694592,4.144214,1380.0,4.2,0.5040652,4
8.0,165.0,135.0,75.0,195.0,285.0,285.0,8.694592,4.885164999999999,924.0,2.1,0.6021444,4
9.0,105.0,45.0,225.0,165.0,225.0,195.0,8.694592,9.553892999999999,1648.6,4.5,0.4641577,4
2.0,135.0,15.0,285.0,165.0,105.0,195.0,8.694592,3.6125410000000002,1481.3,4.1,0.5160489,4
0.0,285.0,105.0,225.0,135.0,225.0,225.0,8.694592,3.162865,1698.2,4.3,0.47794559999999997,4
0.0,225.0,195.0,195.0,255.0,285.0,255.0,8.694592,4.647353,1426.5,4.0,0.5523228,4
1.0,195.0,75.0,75.0,225.0,75.0,255.0,8.694592,5.278411,785.0,1.9,0.6777926000000001,4
2.0,285.0,15.0,165.0,75.0,165.0,165.0,8.694592,3.3146340000000003,1406.5,3.2,0.48211180000000003,4
3.0,45.0,45.0,135.0,105.0,45.0,255.0,8.694592,3.636185,1097.0,2.4,0.4973876,4
4.0,45.0,105.0,255.0,105.0,225.0,195.0,8.694592,3.655121,1417.8,3.6,0.523934,4
5.0,285.0,135.0,135.0,165.0,105.0,195.0,8.694592,5.113435,1023.6,2.5,0.6254588,4
6.0,45.0,75.0,165.0,105.0,15.0,195.0,8.694592,3.1422255555555556,1168.3,2.6,0.4533138,4
7.0,135.0,45.0,45.0,75.0,285.0,135.0,8.694592,3.4802530000000003,974.6,2.2,0.49750930000000004,4
8.0,75.0,105.0,165.0,135.0,255.0,165.0,8.694592,3.22757,1560.6,3.9,0.4534367,4
9.0,195.0,45.0,45.0,195.0,285.0,225.0,8.694592,4.059551,859.8,1.9,0.5585171000000001,4
3.0,195.0,225.0,75.0,285.0,285.0,285.0,8.694592,4.145161666666667,2060.3,8.2,0.41699200000000003,4
0.0,15.0,75.0,105.0,195.0,255.0,285.0,8.694592,4.305024444444444,1539.9,5.4,0.4728061,4
1.0,165.0,15.0,255.0,15.0,285.0,285.0,8.694592,2.482569,1552.0,3.7,0.4057932,4
2.0,15.0,105.0,45.0,165.0,135.0,195.0,8.694592,3.0380937500000003,1948.1,5.4,0.3492781,4
3.0,105.0,105.0,135.0,135.0,225.0,285.0,8.694592,4.410338,981.8,2.2,0.5721784999999999,4
4.0,45.0,45.0,135.0,75.0,15.0,105.0,8.694592,2.4735988888888887,1749.1,6.3,0.3890437,4
5.0,15.0,15.0,105.0,45.0,165.0,285.0,8.694592,3.2399869999999993,1440.7,3.7,0.4816168,4
6.0,45.0,75.0,135.0,75.0,285.0,195.0,8.694592,2.9065719999999997,1199.8,2.8,0.43479419999999996,4
7.0,195.0,15.0,135.0,105.0,135.0,225.0,8.694592,3.686196,1152.4,2.1,0.5333895999999999,4
8.0,135.0,15.0,255.0,285.0,285.0,285.0,8.694592,2.3777599999999994,1643.7,4.6,0.3949713,4
9.0,45.0,15.0,165.0,105.0,195.0,225.0,8.694592,3.6355066666666667,1467.1,4.4,0.5246242000000001,4
4.0,15.0,45.0,285.0,45.0,105.0,285.0,8.694592,3.1421444444444444,1619.3,5.2,0.4666511000000001,4
0.0,165.0,15.0,195.0,165.0,105.0,255.0,8.694592,5.647295,731.4,1.7,0.6868592,4
1.0,45.0,45.0,135.0,45.0,135.0,105.0,8.694592,1.9002888888888887,1809.9,4.7,0.35043659999999993,4
2.0,195.0,135.0,195.0,165.0,255.0,285.0,8.694592,3.7415777777777777,1359.3,3.4,0.5295319,4
3.0,255.0,15.0,285.0,255.0,75.0,285.0,8.694592,4.165608,996.0,2.5,0.5650171,4
4.0,105.0,195.0,165.0,195.0,225.0,255.0,8.694592,6.450833999999999,1029.6,3.7,0.6527529000000001,4
5.0,135.0,105.0,15.0,135.0,15.0,225.0,8.694592,2.958706666666666,1476.2,4.3,0.41381480000000004,4
6.0,195.0,165.0,195.0,195.0,285.0,195.0,8.694592,3.6194077777777776,1416.3,4.0,0.5084278999999999,4
7.0,255.0,45.0,15.0,285.0,135.0,285.0,8.694592,3.326914444444444,1457.0,4.4,0.47640569999999993,4
8.0,165.0,45.0,15.0,75.0,105.0,225.0,8.694592,3.7490555555555556,1389.9,4.0,0.5288178,4
9.0,105.0,75.0,255.0,75.0,225.0,195.0,8.694592,3.539138,1433.2,3.6,0.5122983999999999,4
5.0,105.0,15.0,285.0,225.0,255.0,285.0,8.694592,3.4501359999999996,1333.6,3.7,0.49007449999999997,4
0.0,105.0,15.0,135.0,195.0,75.0,285.0,8.694592,3.9422040000000003,1520.1,4.2,0.47842,4
1.0,15.0,15.0,255.0,75.0,285.0,285.0,8.694592,2.648254,1311.9,3.1,0.4074801,4
2.0,135.0,75.0,75.0,105.0,255.0,255.0,8.694592,3.674224,1118.6,2.3,0.5248650000000001,4
3.0,195.0,15.0,75.0,225.0,15.0,285.0,8.694592,3.153143,1654.3,4.7,0.47279789999999994,4
4.0,135.0,105.0,75.0,195.0,165.0,255.0,8.694592,5.690408,716.7,1.4,0.7213875999999999,4
5.0,45.0,15.0,15.0,105.0,165.0,225.0,8.694592,3.4483489999999994,1497.8,3.9,0.46883210000000003,4
6.0,45.0,75.0,105.0,105.0,195.0,255.0,8.694592,4.27527,1264.0,3.8,0.577356,4
7.0,195.0,75.0,225.0,105.0,105.0,165.0,8.694592,3.760739,1191.4,6.4,0.5272943,4
8.0,75.0,165.0,15.0,285.0,195.0,285.0,8.694592,4.424704444444445,1250.5,3.1,0.5039158,4
9.0,165.0,105.0,225.0,165.0,165.0,225.0,8.694592,4.380484444444445,1017.4,2.1,0.5985857,4
6.0,255.0,75.0,285.0,75.0,135.0,285.0,8.694592,3.3331911111111108,1453.5,4.4,0.47628170000000003,4
0.0,75.0,75.0,285.0,135.0,135.0,225.0,8.694592,3.679079,1158.7,2.5,0.5323589999999999,4
1.0,225.0,75.0,285.0,105.0,15.0,195.0,8.694592,3.6477677777777777,1082.7,2.7,0.4975998999999999,4
2.0,255.0,75.0,225.0,165.0,165.0,225.0,8.694592,4.366510000000001,1032.3,2.2,0.5954288,4
